Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Name,Quarter,Days to Ship,Profit Margin %,Revenue per Unit,Discount %,Profit Flag,Margin Band
9563,CA-2021-10562,6/21/2021,6/23/2021,First Class,CG-00006,Customer 006,Consumer,New York City,New York,East,OFF-BIN-86668,Office Supplies,Binders,Cardinal Binder,25.17,4,0.3,8.86,2021,6,June,Q2,2,35.2,6.29,30,Profit,High Margin
9564,CA-2021-10563,10/31/2021,11/5/2021,Standard Class,CG-00081,Customer 081,Consumer,Nashville,Tennessee,South,TEC-MAC-76990,Technology,Machines,Brother Fax Machine,2799.93,10,0.3,465.69,2021,10,October,Q4,5,16.63,279.99,30,Profit,Medium Margin
9565,CA-2023-10564,5/7/2023,5/10/2023,Second Class,CG-00094,Customer 094,Corporate,Portland,Oregon,West,TEC-PHO-12079,Technology,Phones,Samsung Galaxy,559.99,1,0.2,129.97,2023,5,May,Q2,3,23.21,559.99,20,Profit,Medium Margin
9566,CA-2021-10565,12/11/2021,12/15/2021,Second Class,CG-00063,Customer 063,Consumer,Atlanta,Georgia,South,FUR-CHA-58132,Furniture,Chairs,Staples Chair,1799.94,10,0.4,-165.86,2021,12,December,Q4,4,-9.21,179.99,40,Loss,Loss
9567,CA-2021-10566,8/31/2021,9/3/2021,Second Class,CG-00076,Customer 076,Corporate,Las Vegas,Nevada,West,TEC-ACC-73125,Technology,Accessories,Belkin Cable,89.94,6,0,25.17,2021,8,August,Q3,3,27.99,14.99,0,Profit,High Margin
9568,CA-2023-10567,6/21/2023,6/24/2023,Second Class,CG-00019,Customer 019,Corporate,Phoenix,Arizona,West,OFF-LAB-25805,Office Supplies,Labels,Avery Address Labels,69.93,10,0.3,15.67,2023,6,June,Q2,3,22.41,6.99,30,Profit,Medium Margin
9569,CA-2023-10568,3/12/2023,3/17/2023,Standard Class,CG-00028,Customer 028,Corporate,Richmond,Virginia,East,FUR-FUR-43678,Furniture,Furnishings,Eldon Desk Lamp,131.93,11,0.4,-16.16,2023,3,March,Q1,5,-12.25,11.99,40,Loss,Loss
9570,CA-2021-10569,4/5/2021,4/5/2021,Same Day,CG-00110,Customer 110,Home Office,Los Angeles,California,West,TEC-MAC-11150,Technology,Machines,HP Printer,4799.92,8,0,1088.05,2021,4,April,Q2,0,22.67,599.99,0,Profit,Medium Margin
9571,CA-2022-10570,9/23/2022,9/23/2022,Same Day,CG-00025,Customer 025,Corporate,Miami,Florida,South,OFF-LAB-33924,Office Supplies,Labels,Avery Labels,79.9,10,0,22.74,2022,9,September,Q3,0,28.46,7.99,0,Profit,High Margin
9572,CA-2023-10571,9/19/2023,9/24/2023,Standard Class,CG-00049,Customer 049,Corporate,Boston,Massachusetts,East,FUR-CHA-71648,Furniture,Chairs,Hon Deluxe Chair,5999.88,12,0,406.39,2023,9,September,Q3,5,6.77,499.99,0,Profit,Low Margin
9573,CA-2022-10572,11/11/2022,11/14/2022,Second Class,CG-00103,Customer 103,Corporate,Seattle,Washington,West,OFF-LAB-96622,Office Supplies,Labels,Avery Labels,28.76,6,0.4,3.33,2022,11,November,Q4,3,11.58,4.79,40,Profit,Medium Margin
9574,CA-2021-10573,10/29/2021,10/29/2021,Same Day,CG-00068,Customer 068,Home Office,Charlotte,North Carolina,South,OFF-ENV-96799,Office Supplies,Envelopes,Poly Envelopes,69.9,10,0,17.26,2021,10,October,Q4,0,24.69,6.99,0,Profit,Medium Margin
9575,CA-2023-10574,3/26/2023,3/26/2023,Same Day,CG-00055,Customer 055,Corporate,Atlanta,Georgia,South,FUR-BOO-14431,Furniture,Bookcases,Bush Classic Bookcase,959.95,8,0.4,-53.07,2023,3,March,Q1,0,-5.53,119.99,40,Loss,Loss
9576,CA-2021-10575,12/30/2021,1/5/2022,Standard Class,CG-00117,Customer 117,Consumer,Charlotte,North Carolina,South,TEC-PHO-52757,Technology,Phones,Cisco Phone,2999.9,10,0,719.73,2021,12,December,Q4,6,23.99,299.99,0,Profit,Medium Margin
9577,CA-2024-10576,3/13/2024,3/15/2024,First Class,CG-00101,Customer 101,Home Office,Miami,Florida,South,OFF-STO-94150,Office Supplies,Storage,Sterilite Storage Box,121.42,9,0.1,41.1,2024,3,March,Q1,2,33.85,13.49,10,Profit,High Margin
9578,CA-2023-10577,2/1/2023,2/4/2023,Second Class,CG-00077,Customer 077,Home Office,Las Vegas,Nevada,West,OFF-ENV-64331,Office Supplies,Envelopes,Kraft Envelopes,31.44,9,0.3,8.05,2023,2,February,Q1,3,25.6,3.49,30,Profit,High Margin
9579,CA-2021-10578,3/20/2021,3/26/2021,Standard Class,CG-00085,Customer 085,Corporate,Birmingham,Alabama,South,TEC-COP-65742,Technology,Copiers,Canon Copier,4499.97,3,0,946.05,2021,3,March,Q1,6,21.02,1499.99,0,Profit,Medium Margin
9580,CA-2024-10579,12/19/2024,12/23/2024,Second Class,CG-00111,Customer 111,Consumer,Atlanta,Georgia,South,OFF-PEN-42802,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,33.54,8,0.3,9.44,2024,12,December,Q4,4,28.15,4.19,30,Profit,High Margin
9581,CA-2023-10580,5/29/2023,5/31/2023,First Class,CG-00089,Customer 089,Home Office,Philadelphia,Pennsylvania,East,FUR-TAB-97850,Furniture,Tables,Bretford Table,5399.95,5,0.1,207.52,2023,5,May,Q2,2,3.84,1079.99,10,Profit,Low Margin
9582,CA-2024-10581,7/30/2024,7/30/2024,Same Day,CG-00042,Customer 042,Consumer,Atlanta,Georgia,South,FUR-FUR-59727,Furniture,Furnishings,Eldon Desk Lamp,99.95,5,0,6.67,2024,7,July,Q3,0,6.67,19.99,0,Profit,Low Margin
9583,CA-2024-10582,8/26/2024,8/30/2024,Second Class,CG-00017,Customer 017,Home Office,Boston,Massachusetts,East,OFF-PEN-22486,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,83.86,14,0,18.94,2024,8,August,Q3,4,22.59,5.99,0,Profit,Medium Margin
9584,CA-2024-10583,12/4/2024,12/9/2024,Standard Class,CG-00062,Customer 062,Home Office,Miami,Florida,South,TEC-MAC-49881,Technology,Machines,Brother Fax Machine,799.98,4,0.5,76.65,2024,12,December,Q4,5,9.58,200,50,Profit,Low Margin
9585,CA-2023-10584,5/13/2023,5/17/2023,Second Class,CG-00088,Customer 088,Corporate,Newark,New Jersey,East,TEC-ACC-97819,Technology,Accessories,Belkin Cable,89.94,6,0,26.37,2023,5,May,Q2,4,29.32,14.99,0,Profit,High Margin
9586,CA-2024-10585,3/3/2024,3/10/2024,Standard Class,CG-00096,Customer 096,Consumer,New York City,New York,East,TEC-MAC-46588,Technology,Machines,Brother Fax Machine,2399.94,6,0,401.37,2024,3,March,Q1,7,16.72,399.99,0,Profit,Medium Margin
9587,CA-2022-10586,7/25/2022,7/31/2022,Standard Class,CG-00034,Customer 034,Corporate,Newark,New Jersey,East,OFF-LAB-72999,Office Supplies,Labels,Avery Labels,83.1,13,0.2,26.74,2022,7,July,Q3,6,32.18,6.39,20,Profit,High Margin
9588,CA-2024-10587,5/30/2024,6/2/2024,Second Class,CG-00110,Customer 110,Home Office,Phoenix,Arizona,West,OFF-BIN-77453,Office Supplies,Binders,Wilson Jones Binder,44.97,5,0.4,4.35,2024,5,May,Q2,3,9.67,8.99,40,Profit,Low Margin
9589,CA-2024-10588,10/27/2024,11/1/2024,Standard Class,CG-00097,Customer 097,Corporate,Birmingham,Alabama,South,FUR-CHA-90145,Furniture,Chairs,Global Chair,623.98,2,0.2,92.25,2024,10,October,Q4,5,14.78,311.99,20,Profit,Medium Margin
9590,CA-2021-10589,11/5/2021,11/9/2021,Second Class,CG-00018,Customer 018,Consumer,Seattle,Washington,West,FUR-CHA-95188,Furniture,Chairs,Global Chair,3119.92,8,0,144.05,2021,11,November,Q4,4,4.62,389.99,0,Profit,Low Margin
9591,CA-2021-10590,11/29/2021,12/5/2021,Standard Class,CG-00053,Customer 053,Home Office,Boston,Massachusetts,East,TEC-MAC-83794,Technology,Machines,Brother Fax Machine,1959.95,7,0.3,344.33,2021,11,November,Q4,6,17.57,279.99,30,Profit,Medium Margin
9592,CA-2022-10591,2/11/2022,2/18/2022,Standard Class,CG-00009,Customer 009,Consumer,Philadelphia,Pennsylvania,East,OFF-LAB-41993,Office Supplies,Labels,Avery Labels,52.73,11,0.4,9.58,2022,2,February,Q1,7,18.17,4.79,40,Profit,Medium Margin
9593,CA-2024-10592,2/20/2024,2/24/2024,Second Class,CG-00061,Customer 061,Corporate,Minneapolis,Minnesota,Central,TEC-ACC-73034,Technology,Accessories,Belkin Cable,134.91,9,0,31.85,2024,2,February,Q1,4,23.61,14.99,0,Profit,Medium Margin
9594,CA-2021-10593,8/4/2021,8/7/2021,Second Class,CG-00105,Customer 105,Consumer,Newark,New Jersey,East,FUR-BOO-17354,Furniture,Bookcases,Sauder Bookcase,249.99,2,0.5,-4.75,2021,8,August,Q3,3,-1.9,125,50,Loss,Loss
9595,CA-2021-10594,9/25/2021,9/25/2021,Same Day,CG-00090,Customer 090,Consumer,Miami,Florida,South,TEC-ACC-39773,Technology,Accessories,Logitech Keyboard,49.99,1,0,8.42,2021,9,September,Q3,0,16.84,49.99,0,Profit,Medium Margin
9596,CA-2021-10595,10/30/2021,11/2/2021,Second Class,CG-00042,Customer 042,Consumer,Seattle,Washington,West,TEC-MAC-11662,Technology,Machines,Brother Fax Machine,3199.92,10,0.2,758.72,2021,10,October,Q4,3,23.71,319.99,20,Profit,Medium Margin
9597,CA-2022-10596,5/25/2022,5/28/2022,First Class,CG-00059,Customer 059,Home Office,Atlanta,Georgia,South,OFF-LAB-62332,Office Supplies,Labels,Avery Labels,47.94,10,0.4,7.84,2022,5,May,Q2,3,16.35,4.79,40,Profit,Medium Margin
9598,CA-2021-10597,3/18/2021,3/22/2021,Second Class,CG-00055,Customer 055,Corporate,Boston,Massachusetts,East,TEC-ACC-89913,Technology,Accessories,Logitech Keyboard,159.97,4,0.2,26.09,2021,3,March,Q1,4,16.31,39.99,20,Profit,Medium Margin
9599,CA-2022-10598,3/27/2022,3/30/2022,First Class,CG-00092,Customer 092,Home Office,Richmond,Virginia,East,FUR-FUR-93348,Furniture,Furnishings,Fiskars Scissors,39.96,4,0,4.87,2022,3,March,Q1,3,12.19,9.99,0,Profit,Medium Margin
9600,CA-2021-10599,2/3/2021,2/3/2021,Same Day,CG-00006,Customer 006,Consumer,Richmond,Virginia,East,OFF-BIN-98040,Office Supplies,Binders,Cardinal Binder,80.91,9,0,18.29,2021,2,February,Q1,0,22.61,8.99,0,Profit,Medium Margin
9601,CA-2021-10600,4/15/2021,4/21/2021,Standard Class,CG-00064,Customer 064,Corporate,Seattle,Washington,West,OFF-PEN-78934,Office Supplies,Pens & Art Supplies,Staedtler Markers,181.86,14,0,60.94,2021,4,April,Q2,6,33.51,12.99,0,Profit,High Margin
9602,CA-2021-10601,2/1/2021,2/5/2021,Second Class,CG-00100,Customer 100,Corporate,Nashville,Tennessee,South,TEC-COP-18262,Technology,Copiers,HP Copier,8189.94,9,0.3,2106.06,2021,2,February,Q1,4,25.72,909.99,30,Profit,High Margin
9603,CA-2024-10602,8/12/2024,8/18/2024,Standard Class,CG-00022,Customer 022,Corporate,Houston,Texas,Central,OFF-PAP-91964,Office Supplies,Paper,Hammermill Copy Paper,179.94,10,0.4,30.23,2024,8,August,Q3,6,16.8,17.99,40,Profit,Medium Margin
9604,CA-2023-10603,9/4/2023,9/4/2023,Same Day,CG-00052,Customer 052,Corporate,New York City,New York,East,FUR-FUR-14593,Furniture,Furnishings,Fiskars Scissors,11.99,2,0.4,-0.1,2023,9,September,Q3,0,-0.83,6,40,Loss,Loss
9605,CA-2023-10604,4/17/2023,4/20/2023,Second Class,CG-00014,Customer 014,Home Office,Charlotte,North Carolina,South,TEC-COP-15169,Technology,Copiers,Canon Copier,13499.91,10,0.1,2053.02,2023,4,April,Q2,3,15.21,1349.99,10,Profit,Medium Margin
9606,CA-2022-10605,5/30/2022,5/30/2022,Same Day,CG-00099,Customer 099,Consumer,Minneapolis,Minnesota,Central,FUR-FUR-25473,Furniture,Furnishings,Eldon Desk Lamp,119.94,6,0,4.87,2022,5,May,Q2,0,4.06,19.99,0,Profit,Low Margin
9607,CA-2023-10606,10/25/2023,10/28/2023,First Class,CG-00113,Customer 113,Home Office,Chicago,Illinois,Central,TEC-PHO-10117,Technology,Phones,Apple iPhone,524.99,1,0.3,93,2023,10,October,Q4,3,17.71,524.99,30,Profit,Medium Margin
9608,CA-2022-10607,12/30/2022,1/4/2023,Standard Class,CG-00108,Customer 108,Consumer,Detroit,Michigan,Central,TEC-COP-55242,Technology,Copiers,HP Copier,8449.93,13,0.5,1035.11,2022,12,December,Q4,5,12.25,649.99,50,Profit,Medium Margin
9609,CA-2024-10608,9/29/2024,10/1/2024,First Class,CG-00002,Customer 002,Home Office,Atlanta,Georgia,South,TEC-PHO-74617,Technology,Phones,Cisco Phone,899.97,3,0,190.53,2024,9,September,Q3,2,21.17,299.99,0,Profit,Medium Margin
9610,CA-2023-10609,11/7/2023,11/10/2023,First Class,CG-00107,Customer 107,Home Office,Las Vegas,Nevada,West,FUR-BOO-78428,Furniture,Bookcases,Bush Classic Bookcase,119.99,1,0.4,-0.33,2023,11,November,Q4,3,-0.28,119.99,40,Loss,Loss
9611,CA-2024-10610,11/2/2024,11/9/2024,Standard Class,CG-00092,Customer 092,Home Office,Las Vegas,Nevada,West,FUR-CHA-56399,Furniture,Chairs,Staples Chair,2519.92,14,0.4,-169.75,2024,11,November,Q4,7,-6.74,179.99,40,Loss,Loss
9612,CA-2022-10611,4/3/2022,4/10/2022,Standard Class,CG-00113,Customer 113,Home Office,Portland,Oregon,West,TEC-PHO-71853,Technology,Phones,Cisco Phone,629.98,3,0.3,145.16,2022,4,April,Q2,7,23.04,209.99,30,Profit,Medium Margin
9613,CA-2022-10612,6/27/2022,6/30/2022,First Class,CG-00001,Customer 001,Corporate,Birmingham,Alabama,South,TEC-COP-30600,Technology,Copiers,Canon Copier,2249.99,3,0.5,263.95,2022,6,June,Q2,3,11.73,750,50,Profit,Medium Margin
9614,CA-2021-10613,7/2/2021,7/5/2021,Second Class,CG-00109,Customer 109,Corporate,Nashville,Tennessee,South,FUR-TAB-90323,Furniture,Tables,Bretford Table,4799.96,4,0,531.57,2021,7,July,Q3,3,11.07,1199.99,0,Profit,Medium Margin
9615,CA-2021-10614,2/5/2021,2/5/2021,Same Day,CG-00053,Customer 053,Home Office,Las Vegas,Nevada,West,OFF-BIN-52750,Office Supplies,Binders,Cardinal Binder,16.18,3,0.4,3.26,2021,2,February,Q1,0,20.15,5.39,40,Profit,Medium Margin
9616,CA-2024-10615,7/30/2024,8/3/2024,Second Class,CG-00058,Customer 058,Corporate,Chicago,Illinois,Central,OFF-PEN-61492,Office Supplies,Pens & Art Supplies,Staedtler Markers,155.88,12,0,51.87,2024,7,July,Q3,4,33.28,12.99,0,Profit,High Margin
9617,CA-2022-10616,2/12/2022,2/15/2022,First Class,CG-00080,Customer 080,Home Office,Richmond,Virginia,East,TEC-MAC-49377,Technology,Machines,HP Printer,4799.92,8,0,1330.22,2022,2,February,Q1,3,27.71,599.99,0,Profit,High Margin
9618,CA-2024-10617,10/29/2024,11/4/2024,Standard Class,CG-00009,Customer 009,Consumer,Atlanta,Georgia,South,FUR-FUR-40527,Furniture,Furnishings,Eldon Desk Lamp,215.89,12,0.1,15.93,2024,10,October,Q4,6,7.38,17.99,10,Profit,Low Margin
9619,CA-2024-10618,10/15/2024,10/20/2024,Standard Class,CG-00071,Customer 071,Home Office,Nashville,Tennessee,South,FUR-TAB-98904,Furniture,Tables,Riverside Meeting Table,1619.98,3,0.4,-6.27,2024,10,October,Q4,5,-0.39,539.99,40,Loss,Loss
9620,CA-2023-10619,6/2/2023,6/7/2023,Standard Class,CG-00039,Customer 039,Consumer,Boston,Massachusetts,East,FUR-BOO-68411,Furniture,Bookcases,Sauder Bookcase,2749.89,11,0,232.14,2023,6,June,Q2,5,8.44,249.99,0,Profit,Low Margin
9621,CA-2023-10620,12/29/2023,12/29/2023,Same Day,CG-00025,Customer 025,Corporate,Detroit,Michigan,Central,TEC-COP-47197,Technology,Copiers,HP Copier,2599.98,2,0,494.15,2023,12,December,Q4,0,19.01,1299.99,0,Profit,Medium Margin
9622,CA-2023-10621,7/11/2023,7/14/2023,First Class,CG-00097,Customer 097,Corporate,Seattle,Washington,West,OFF-PEN-17590,Office Supplies,Pens & Art Supplies,Staedtler Markers,64.95,5,0,15.68,2023,7,July,Q3,3,24.14,12.99,0,Profit,Medium Margin
9623,CA-2023-10622,7/29/2023,7/29/2023,Same Day,CG-00078,Customer 078,Consumer,New York City,New York,East,TEC-ACC-21911,Technology,Accessories,Plantronics Headset,269.97,3,0,74.56,2023,7,July,Q3,0,27.62,89.99,0,Profit,High Margin
9624,CA-2022-10623,12/29/2022,1/3/2023,Standard Class,CG-00015,Customer 015,Consumer,Philadelphia,Pennsylvania,East,TEC-ACC-96344,Technology,Accessories,Logitech Keyboard,149.97,3,0,24.4,2022,12,December,Q4,5,16.27,49.99,0,Profit,Medium Margin
9625,CA-2024-10624,3/13/2024,3/13/2024,Same Day,CG-00117,Customer 117,Consumer,Las Vegas,Nevada,West,OFF-BIN-82385,Office Supplies,Binders,Avery Binder,145.49,14,0.2,41.09,2024,3,March,Q1,0,28.24,10.39,20,Profit,High Margin
9626,CA-2022-10625,4/16/2022,4/16/2022,Same Day,CG-00058,Customer 058,Corporate,Houston,Texas,Central,FUR-BOO-34663,Furniture,Bookcases,Sauder Bookcase,2099.92,12,0.3,25.47,2022,4,April,Q2,0,1.21,174.99,30,Profit,Low Margin
9627,CA-2024-10626,7/16/2024,7/16/2024,Same Day,CG-00102,Customer 102,Consumer,Charlotte,North Carolina,South,OFF-ENV-68900,Office Supplies,Envelopes,Poly Envelopes,6.99,1,0,2.38,2024,7,July,Q3,0,34.05,6.99,0,Profit,High Margin
9628,CA-2021-10627,1/9/2021,1/11/2021,First Class,CG-00046,Customer 046,Corporate,Detroit,Michigan,Central,TEC-MAC-63760,Technology,Machines,HP Printer,2999.95,5,0,518.54,2021,1,January,Q1,2,17.28,599.99,0,Profit,Medium Margin
9629,CA-2023-10628,6/16/2023,6/16/2023,Same Day,CG-00074,Customer 074,Home Office,Las Vegas,Nevada,West,OFF-PEN-86949,Office Supplies,Pens & Art Supplies,Staedtler Markers,109.12,12,0.3,31.02,2023,6,June,Q2,0,28.43,9.09,30,Profit,High Margin
9630,CA-2024-10629,3/14/2024,3/17/2024,First Class,CG-00019,Customer 019,Corporate,Richmond,Virginia,East,OFF-PAP-99148,Office Supplies,Paper,Hammermill Copy Paper,167.94,8,0.3,56.91,2024,3,March,Q1,3,33.89,20.99,30,Profit,High Margin
9631,CA-2023-10630,12/20/2023,12/23/2023,Second Class,CG-00115,Customer 115,Corporate,Portland,Oregon,West,TEC-PHO-36555,Technology,Phones,Samsung Galaxy,1959.97,4,0.3,576.78,2023,12,December,Q4,3,29.43,489.99,30,Profit,High Margin
9632,CA-2021-10631,2/11/2021,2/18/2021,Standard Class,CG-00002,Customer 002,Home Office,Houston,Texas,Central,OFF-ENV-53631,Office Supplies,Envelopes,Poly Envelopes,50.33,8,0.1,15.59,2021,2,February,Q1,7,30.98,6.29,10,Profit,High Margin
9633,CA-2024-10632,3/2/2024,3/2/2024,Same Day,CG-00062,Customer 062,Home Office,Detroit,Michigan,Central,OFF-STO-75941,Office Supplies,Storage,Iris Storage Case,119.95,8,0.4,21.46,2024,3,March,Q1,0,17.89,14.99,40,Profit,Medium Margin
9634,CA-2021-10633,6/27/2021,7/2/2021,Standard Class,CG-00027,Customer 027,Consumer,Portland,Oregon,West,OFF-STO-50745,Office Supplies,Storage,Iris Storage Case,19.99,1,0.2,5.92,2021,6,June,Q2,5,29.61,19.99,20,Profit,High Margin
9635,CA-2023-10634,3/26/2023,4/2/2023,Standard Class,CG-00035,Customer 035,Home Office,Phoenix,Arizona,West,OFF-BIN-65583,Office Supplies,Binders,Cardinal Binder,8.99,1,0,2.5,2023,3,March,Q1,7,27.81,8.99,0,Profit,High Margin
9636,CA-2024-10635,9/27/2024,10/1/2024,Second Class,CG-00055,Customer 055,Corporate,Houston,Texas,Central,FUR-CHA-98520,Furniture,Chairs,Hon Deluxe Chair,999.98,2,0,18.45,2024,9,September,Q3,4,1.85,499.99,0,Profit,Low Margin
9637,CA-2022-10636,11/9/2022,11/12/2022,First Class,CG-00085,Customer 085,Corporate,Atlanta,Georgia,South,FUR-CHA-59984,Furniture,Chairs,Hon Deluxe Chair,1199.98,4,0.4,-149.09,2022,11,November,Q4,3,-12.42,300,40,Loss,Loss
9638,CA-2022-10637,5/5/2022,5/11/2022,Standard Class,CG-00066,Customer 066,Consumer,Las Vegas,Nevada,West,FUR-FUR-89458,Furniture,Furnishings,Fiskars Scissors,44.95,9,0.5,-2.69,2022,5,May,Q2,6,-5.98,4.99,50,Loss,Loss
9639,CA-2021-10638,6/28/2021,7/2/2021,Second Class,CG-00024,Customer 024,Consumer,Newark,New Jersey,East,TEC-COP-74728,Technology,Copiers,HP Copier,6499.95,5,0,1287.56,2021,6,June,Q2,4,19.81,1299.99,0,Profit,Medium Margin
9640,CA-2023-10639,3/1/2023,3/8/2023,Standard Class,CG-00042,Customer 042,Consumer,Newark,New Jersey,East,TEC-ACC-79750,Technology,Accessories,Plantronics Headset,692.92,11,0.3,166.09,2023,3,March,Q1,7,23.97,62.99,30,Profit,Medium Margin
9641,CA-2023-10640,5/23/2023,5/23/2023,Same Day,CG-00050,Customer 050,Home Office,Charlotte,North Carolina,South,FUR-CHA-43955,Furniture,Chairs,Global Chair,2729.93,7,0,108.22,2023,5,May,Q2,0,3.96,389.99,0,Profit,Low Margin
9642,CA-2023-10641,2/2/2023,2/4/2023,First Class,CG-00046,Customer 046,Corporate,Minneapolis,Minnesota,Central,TEC-PHO-71762,Technology,Phones,Cisco Phone,599.98,2,0,106.63,2023,2,February,Q1,2,17.77,299.99,0,Profit,Medium Margin
9643,CA-2021-10642,3/1/2021,3/3/2021,First Class,CG-00096,Customer 096,Consumer,Seattle,Washington,West,TEC-MAC-33220,Technology,Machines,HP Printer,1799.97,3,0,376.77,2021,3,March,Q1,2,20.93,599.99,0,Profit,Medium Margin
9644,CA-2023-10643,12/11/2023,12/18/2023,Standard Class,CG-00040,Customer 040,Corporate,Columbus,Ohio,Central,OFF-ENV-76799,Office Supplies,Envelopes,Poly Envelopes,20.97,3,0,4.64,2023,12,December,Q4,7,22.13,6.99,0,Profit,Medium Margin
9645,CA-2022-10644,4/7/2022,4/7/2022,Same Day,CG-00007,Customer 007,Corporate,Houston,Texas,Central,OFF-STO-72981,Office Supplies,Storage,Sterilite Storage Box,97.44,13,0.5,16.07,2022,4,April,Q2,0,16.49,7.5,50,Profit,Medium Margin
9646,CA-2023-10645,2/16/2023,2/21/2023,Standard Class,CG-00061,Customer 061,Corporate,Miami,Florida,South,FUR-FUR-89706,Furniture,Furnishings,Fiskars Scissors,13.99,2,0.3,0.11,2023,2,February,Q1,5,0.79,7,30,Profit,Low Margin
9647,CA-2022-10646,4/21/2022,4/25/2022,Second Class,CG-00091,Customer 091,Corporate,New York City,New York,East,OFF-PEN-83787,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,50.32,12,0.3,13.88,2022,4,April,Q2,4,27.58,4.19,30,Profit,High Margin
9648,CA-2024-10647,7/12/2024,7/12/2024,Same Day,CG-00043,Customer 043,Corporate,Minneapolis,Minnesota,Central,FUR-BOO-38063,Furniture,Bookcases,Bush Classic Bookcase,1099.95,11,0.5,-85.37,2024,7,July,Q3,0,-7.76,100,50,Loss,Loss
9649,CA-2021-10648,7/29/2021,7/31/2021,First Class,CG-00008,Customer 008,Home Office,Phoenix,Arizona,West,FUR-FUR-31392,Furniture,Furnishings,Eldon Desk Lamp,99.95,5,0,2,2021,7,July,Q3,2,2,19.99,0,Profit,Low Margin
9650,CA-2023-10649,5/6/2023,5/8/2023,First Class,CG-00054,Customer 054,Consumer,Phoenix,Arizona,West,FUR-CHA-94686,Furniture,Chairs,Global Chair,1403.96,6,0.4,-102.53,2023,5,May,Q2,2,-7.3,233.99,40,Loss,Loss
9651,CA-2021-10650,4/10/2021,4/13/2021,First Class,CG-00084,Customer 084,Consumer,Los Angeles,California,West,FUR-BOO-86886,Furniture,Bookcases,Sauder Bookcase,2274.91,13,0.3,230.63,2021,4,April,Q2,3,10.14,174.99,30,Profit,Medium Margin
9652,CA-2021-10651,7/29/2021,8/1/2021,Second Class,CG-00016,Customer 016,Corporate,New York City,New York,East,FUR-TAB-74618,Furniture,Tables,Riverside Meeting Table,3599.96,5,0.2,36.35,2021,7,July,Q3,3,1.01,719.99,20,Profit,Low Margin
9653,CA-2023-10652,8/25/2023,8/25/2023,Same Day,CG-00112,Customer 112,Corporate,Charlotte,North Carolina,South,FUR-FUR-71028,Furniture,Furnishings,Fiskars Scissors,71.93,9,0.2,5.45,2023,8,August,Q3,0,7.58,7.99,20,Profit,Low Margin
9654,CA-2023-10653,1/27/2023,2/3/2023,Standard Class,CG-00031,Customer 031,Corporate,Chicago,Illinois,Central,TEC-ACC-28788,Technology,Accessories,Logitech Keyboard,599.88,12,0,108.88,2023,1,January,Q1,7,18.15,49.99,0,Profit,Medium Margin
9655,CA-2021-10654,5/31/2021,6/3/2021,Second Class,CG-00046,Customer 046,Corporate,Houston,Texas,Central,TEC-COP-25901,Technology,Copiers,HP Copier,1949.99,3,0.5,61.87,2021,5,May,Q2,3,3.17,650,50,Profit,Low Margin
9656,CA-2022-10655,3/6/2022,3/8/2022,First Class,CG-00085,Customer 085,Corporate,Birmingham,Alabama,South,TEC-ACC-32457,Technology,Accessories,Belkin Cable,149.9,10,0,30.64,2022,3,March,Q1,2,20.44,14.99,0,Profit,Medium Margin
