Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9640,CA-2023-10639,2023-03-01,2023-03-08,Standard Class,CG-00042,Customer 042,Consumer,Newark,New Jersey,East,TEC-ACC-79750,Technology,Accessories,Plantronics Headset,692.92,11,0.3,166.09
9641,CA-2023-10640,2023-05-23,2023-05-23,Same Day,CG-00050,Customer 050,Home Office,Charlotte,North Carolina,South,FUR-CHA-43955,Furniture,Chairs,Global Chair,2729.93,7,0.0,108.22
9642,CA-2023-10641,2023-02-02,2023-02-04,First Class,CG-00046,Customer 046,Corporate,Minneapolis,Minnesota,Central,TEC-PHO-71762,Technology,Phones,Cisco Phone,599.98,2,0.0,106.63
9643,CA-2021-10642,2021-03-01,2021-03-03,First Class,CG-00096,Customer 096,Consumer,Seattle,Washington,West,TEC-MAC-33220,Technology,Machines,HP Printer,1799.97,3,0.0,376.77
9644,CA-2023-10643,2023-12-11,2023-12-18,Standard Class,CG-00040,Customer 040,Corporate,Columbus,Ohio,Central,OFF-ENV-76799,Office Supplies,Envelopes,Poly Envelopes,20.97,3,0.0,4.64
9645,CA-2022-10644,2022-04-07,2022-04-07,Same Day,CG-00007,Customer 007,Corporate,Houston,Texas,Central,OFF-STO-72981,Office Supplies,Storage,Sterilite Storage Box,97.44,13,0.5,16.07
9646,CA-2023-10645,2023-02-16,2023-02-21,Standard Class,CG-00061,Customer 061,Corporate,Miami,Florida,South,FUR-FUR-89706,Furniture,Furnishings,Fiskars Scissors,13.99,2,0.3,0.11
9647,CA-2022-10646,2022-04-21,2022-04-25,Second Class,CG-00091,Customer 091,Corporate,New York City,New York,East,OFF-PEN-83787,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,50.32,12,0.3,13.88
9648,CA-2024-10647,2024-07-12,2024-07-12,Same Day,CG-00043,Customer 043,Corporate,Minneapolis,Minnesota,Central,FUR-BOO-38063,Furniture,Bookcases,Bush Classic Bookcase,1099.95,11,0.5,-85.37
9649,CA-2021-10648,2021-07-29,2021-07-31,First Class,CG-00008,Customer 008,Home Office,Phoenix,Arizona,West,FUR-FUR-31392,Furniture,Furnishings,Eldon Desk Lamp,99.95,5,0.0,2.0
9650,CA-2023-10649,2023-05-06,2023-05-08,First Class,CG-00054,Customer 054,Consumer,Phoenix,Arizona,West,FUR-CHA-94686,Furniture,Chairs,Global Chair,1403.96,6,0.4,-102.53
9651,CA-2021-10650,2021-04-10,2021-04-13,First Class,CG-00084,Customer 084,Consumer,Los Angeles,California,West,FUR-BOO-86886,Furniture,Bookcases,Sauder Bookcase,2274.91,13,0.3,230.63
9652,CA-2021-10651,2021-07-29,2021-08-01,Second Class,CG-00016,Customer 016,Corporate,New York City,New York,East,FUR-TAB-74618,Furniture,Tables,Riverside Meeting Table,3599.96,5,0.2,36.35
9653,CA-2023-10652,2023-08-25,2023-08-25,Same Day,CG-00112,Customer 112,Corporate,Charlotte,North Carolina,South,FUR-FUR-71028,Furniture,Furnishings,Fiskars Scissors,71.93,9,0.2,5.45
9654,CA-2023-10653,2023-01-27,2023-02-03,Standard Class,CG-00031,Customer 031,Corporate,Chicago,Illinois,Central,TEC-ACC-28788,Technology,Accessories,Logitech Keyboard,599.88,12,0.0,108.88
9655,CA-2021-10654,2021-05-31,2021-06-03,Second Class,CG-00046,Customer 046,Corporate,Houston,Texas,Central,TEC-COP-25901,Technology,Copiers,HP Copier,1949.99,3,0.5,61.87
9656,CA-2022-10655,2022-03-06,2022-03-08,First Class,CG-00085,Customer 085,Corporate,Birmingham,Alabama,South,TEC-ACC-32457,Technology,Accessories,Belkin Cable,149.9,10,0.0,30.64
9657,CA-2022-10656,2022-10-04,2022-10-04,Same Day,CG-00099,Customer 099,Consumer,Nashville,Tennessee,South,TEC-PHO-48327,Technology,Phones,Samsung Galaxy,6299.91,10,0.1,1800.19
9658,CA-2021-10657,2021-06-19,2021-06-19,Same Day,CG-00008,Customer 008,Home Office,Chicago,Illinois,Central,OFF-PEN-14516,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,25.16,6,0.3,8.55
9659,CA-2024-10658,2024-05-19,2024-05-21,First Class,CG-00007,Customer 007,Corporate,Charlotte,North Carolina,South,FUR-FUR-52653,Furniture,Furnishings,Eldon Desk Lamp,109.94,11,0.5,-13.61
9660,CA-2022-10659,2022-03-13,2022-03-13,Same Day,CG-00085,Customer 085,Corporate,Charlotte,North Carolina,South,FUR-BOO-40286,Furniture,Bookcases,Bush Classic Bookcase,499.98,5,0.5,-56.2
9661,CA-2022-10660,2022-10-07,2022-10-10,Second Class,CG-00020,Customer 020,Home Office,Newark,New Jersey,East,FUR-BOO-18613,Furniture,Bookcases,Bush Classic Bookcase,1799.91,9,0.0,213.8
9662,CA-2024-10661,2024-10-31,2024-11-07,Standard Class,CG-00041,Customer 041,Home Office,Atlanta,Georgia,South,TEC-MAC-80101,Technology,Machines,HP Printer,2399.96,8,0.5,231.8
9663,CA-2022-10662,2022-09-24,2022-09-24,Same Day,CG-00078,Customer 078,Consumer,Nashville,Tennessee,South,FUR-TAB-49207,Furniture,Tables,Bretford Table,14039.88,13,0.1,819.94
9664,CA-2024-10663,2024-01-23,2024-01-27,Second Class,CG-00004,Customer 004,Corporate,New York City,New York,East,TEC-ACC-34184,Technology,Accessories,Belkin Cable,35.98,3,0.2,5.34
9665,CA-2021-10664,2021-07-18,2021-07-18,Same Day,CG-00111,Customer 111,Consumer,Chicago,Illinois,Central,TEC-PHO-71541,Technology,Phones,Apple iPhone,2249.97,3,0.0,446.5
9666,CA-2021-10665,2021-01-28,2021-01-28,Same Day,CG-00082,Customer 082,Corporate,Miami,Florida,South,OFF-PEN-79947,Office Supplies,Pens & Art Supplies,Staedtler Markers,51.96,8,0.5,8.98
9667,CA-2023-10666,2023-10-01,2023-10-06,Standard Class,CG-00016,Customer 016,Corporate,Minneapolis,Minnesota,Central,TEC-ACC-27915,Technology,Accessories,Logitech Keyboard,599.88,12,0.0,101.2
9668,CA-2024-10667,2024-06-06,2024-06-06,Same Day,CG-00078,Customer 078,Consumer,Philadelphia,Pennsylvania,East,FUR-BOO-89512,Furniture,Bookcases,Bush Classic Bookcase,1599.92,8,0.0,151.83
9669,CA-2022-10668,2022-10-01,2022-10-03,First Class,CG-00030,Customer 030,Consumer,Nashville,Tennessee,South,OFF-LAB-97321,Office Supplies,Labels,Avery Labels,28.76,6,0.4,2.09
9670,CA-2023-10669,2023-12-27,2024-01-02,Standard Class,CG-00015,Customer 015,Consumer,Philadelphia,Pennsylvania,East,OFF-PEN-45579,Office Supplies,Pens & Art Supplies,Staedtler Markers,116.91,9,0.0,32.68
9671,CA-2022-10670,2022-02-04,2022-02-09,Standard Class,CG-00068,Customer 068,Home Office,Nashville,Tennessee,South,OFF-LAB-52359,Office Supplies,Labels,Avery Labels,100.67,14,0.1,32.57
9672,CA-2023-10671,2023-03-21,2023-03-24,Second Class,CG-00018,Customer 018,Consumer,Houston,Texas,Central,FUR-FUR-62222,Furniture,Furnishings,Eldon Desk Lamp,119.94,6,0.0,16.52
9673,CA-2024-10672,2024-02-17,2024-02-21,Second Class,CG-00034,Customer 034,Corporate,New York City,New York,East,OFF-PEN-39067,Office Supplies,Pens & Art Supplies,BIC Ballpoint Pens,10.78,2,0.1,3.82
9674,CA-2022-10673,2022-02-09,2022-02-09,Same Day,CG-00045,Customer 045,Consumer,Minneapolis,Minnesota,Central,FUR-TAB-76839,Furniture,Tables,Bretford Table,8399.93,10,0.3,697.05
9675,CA-2023-10674,2023-07-04,2023-07-06,First Class,CG-00039,Customer 039,Consumer,Chicago,Illinois,Central,OFF-BIN-54005,Office Supplies,Binders,Cardinal Binder,6.29,1,0.3,1.81
9676,CA-2021-10675,2021-08-23,2021-08-25,First Class,CG-00012,Customer 012,Consumer,Boston,Massachusetts,East,FUR-CHA-18768,Furniture,Chairs,Global Chair,2729.93,7,0.0,390.97
9677,CA-2023-10676,2023-12-23,2023-12-25,First Class,CG-00088,Customer 088,Corporate,New York City,New York,East,OFF-PEN-54111,Office Supplies,Pens & Art Supplies,Staedtler Markers,38.97,5,0.4,6.88
9678,CA-2022-10677,2022-03-28,2022-04-01,Second Class,CG-00094,Customer 094,Corporate,Richmond,Virginia,East,OFF-PEN-56843,Office Supplies,Pens & Art Supplies,Staedtler Markers,7.79,1,0.4,1.12
9679,CA-2023-10678,2023-04-14,2023-04-16,First Class,CG-00035,Customer 035,Home Office,Las Vegas,Nevada,West,OFF-ENV-60831,Office Supplies,Envelopes,Kraft Envelopes,45.41,13,0.3,14.23
9680,CA-2024-10679,2024-05-15,2024-05-15,Same Day,CG-00056,Customer 056,Home Office,Los Angeles,California,West,OFF-PAP-34270,Office Supplies,Paper,Xerox Paper,269.89,12,0.1,73.18
9681,CA-2022-10680,2022-03-01,2022-03-03,First Class,CG-00092,Customer 092,Home Office,Las Vegas,Nevada,West,OFF-BIN-35172,Office Supplies,Binders,Wilson Jones Binder,80.95,9,0.4,13.99
9682,CA-2024-10681,2024-07-07,2024-07-07,Same Day,CG-00109,Customer 109,Corporate,Miami,Florida,South,TEC-PHO-31938,Technology,Phones,Cisco Phone,1799.94,10,0.4,125.15
9683,CA-2023-10682,2023-05-10,2023-05-14,Second Class,CG-00044,Customer 044,Home Office,Nashville,Tennessee,South,TEC-ACC-57912,Technology,Accessories,Logitech Keyboard,549.89,11,0.0,88.55
9684,CA-2024-10683,2024-10-20,2024-10-20,Same Day,CG-00007,Customer 007,Corporate,Philadelphia,Pennsylvania,East,OFF-PEN-81702,Office Supplies,Pens & Art Supplies,Staedtler Markers,181.86,14,0.0,54.19
9685,CA-2021-10684,2021-07-06,2021-07-09,First Class,CG-00041,Customer 041,Home Office,Miami,Florida,South,FUR-BOO-66573,Furniture,Bookcases,Sauder Bookcase,899.96,6,0.4,2.84
9686,CA-2021-10685,2021-02-01,2021-02-04,Second Class,CG-00003,Customer 003,Consumer,Charlotte,North Carolina,South,OFF-ENV-91939,Office Supplies,Envelopes,Kraft Envelopes,34.93,7,0.0,11.9
9687,CA-2021-10686,2021-01-19,2021-01-19,Same Day,CG-00052,Customer 052,Corporate,Minneapolis,Minnesota,Central,TEC-ACC-89545,Technology,Accessories,Belkin Cable,209.86,14,0.0,30.86
9688,CA-2022-10687,2022-11-01,2022-11-04,Second Class,CG-00051,Customer 051,Consumer,Las Vegas,Nevada,West,FUR-BOO-18729,Furniture,Bookcases,Bush Classic Bookcase,1399.93,10,0.3,106.48
9689,CA-2021-10688,2021-01-30,2021-02-03,Second Class,CG-00097,Customer 097,Corporate,Detroit,Michigan,Central,TEC-ACC-91628,Technology,Accessories,Belkin Cable,52.47,7,0.5,0.76
9690,CA-2022-10689,2022-05-25,2022-05-25,Same Day,CG-00008,Customer 008,Home Office,Atlanta,Georgia,South,OFF-LAB-45619,Office Supplies,Labels,Avery Labels,67.12,14,0.4,3.71
9691,CA-2024-10690,2024-06-22,2024-06-26,Second Class,CG-00090,Customer 090,Consumer,Nashville,Tennessee,South,OFF-BIN-86243,Office Supplies,Binders,Avery Binder,129.9,10,0.0,27.8
9692,CA-2021-10691,2021-05-08,2021-05-12,Second Class,CG-00007,Customer 007,Corporate,Birmingham,Alabama,South,FUR-FUR-33319,Furniture,Furnishings,Eldon Desk Lamp,19.99,1,0.0,1.54
9693,CA-2024-10692,2024-01-21,2024-01-23,First Class,CG-00064,Customer 064,Corporate,Seattle,Washington,West,TEC-PHO-94749,Technology,Phones,Samsung Galaxy,3359.95,8,0.4,113.85
9694,CA-2022-10693,2022-12-18,2022-12-18,Same Day,CG-00054,Customer 054,Consumer,Nashville,Tennessee,South,TEC-MAC-73643,Technology,Machines,Brother Fax Machine,3199.92,8,0.0,738.63
9695,CA-2024-10694,2024-03-22,2024-03-28,Standard Class,CG-00083,Customer 083,Home Office,Birmingham,Alabama,South,FUR-FUR-46755,Furniture,Furnishings,Eldon Desk Lamp,191.9,12,0.2,14.05
9696,CA-2024-10695,2024-10-06,2024-10-10,Second Class,CG-00113,Customer 113,Home Office,Richmond,Virginia,East,OFF-PEN-56280,Office Supplies,Pens & Art Supplies,Staedtler Markers,124.7,12,0.2,29.13
9697,CA-2021-10696,2021-10-31,2021-11-07,Standard Class,CG-00104,Customer 104,Home Office,Nashville,Tennessee,South,FUR-TAB-10430,Furniture,Tables,Bretford Table,8399.93,7,0.0,821.34
9698,CA-2022-10697,2022-12-28,2022-12-28,Same Day,CG-00004,Customer 004,Corporate,Los Angeles,California,West,TEC-MAC-37169,Technology,Machines,Brother Fax Machine,2639.93,11,0.4,326.43
9699,CA-2021-10698,2021-04-23,2021-04-27,Second Class,CG-00016,Customer 016,Corporate,Charlotte,North Carolina,South,FUR-BOO-69318,Furniture,Bookcases,Bush Classic Bookcase,2599.87,13,0.0,64.76
9700,CA-2024-10699,2024-05-23,2024-05-27,Second Class,CG-00082,Customer 082,Corporate,Atlanta,Georgia,South,FUR-FUR-48425,Furniture,Furnishings,Eldon Desk Lamp,119.94,6,0.0,14.45
9701,CA-2021-10700,2021-06-11,2021-06-14,First Class,CG-00063,Customer 063,Consumer,Birmingham,Alabama,South,FUR-CHA-70487,Furniture,Chairs,Global Chair,3899.9,10,0.0,39.16
9702,CA-2022-10701,2022-04-03,2022-04-07,Second Class,CG-00023,Customer 023,Home Office,Miami,Florida,South,FUR-FUR-18237,Furniture,Furnishings,Fiskars Scissors,79.92,8,0.0,5.17
9703,CA-2024-10702,2024-06-21,2024-06-23,First Class,CG-00082,Customer 082,Corporate,Chicago,Illinois,Central,OFF-STO-84966,Office Supplies,Storage,Iris Storage Case,87.46,5,0.3,28.4
9704,CA-2024-10703,2024-12-28,2024-12-31,First Class,CG-00053,Customer 053,Home Office,Nashville,Tennessee,South,TEC-COP-23201,Technology,Copiers,Canon Copier,4499.97,3,0.0,1079.41
9705,CA-2024-10704,2024-10-31,2024-11-03,First Class,CG-00109,Customer 109,Corporate,Charlotte,North Carolina,South,OFF-LAB-40782,Office Supplies,Labels,Avery Labels,111.86,14,0.0,26.27
9706,CA-2024-10705,2024-01-27,2024-01-29,First Class,CG-00054,Customer 054,Consumer,New York City,New York,East,FUR-CHA-72790,Furniture,Chairs,Hon Deluxe Chair,2999.94,6,0.0,78.98
9707,CA-2023-10706,2023-12-29,2024-01-01,First Class,CG-00003,Customer 003,Consumer,Portland,Oregon,West,OFF-BIN-38396,Office Supplies,Binders,Avery Binder,70.15,6,0.1,17.56
9708,CA-2023-10707,2023-02-04,2023-02-08,Second Class,CG-00042,Customer 042,Consumer,Los Angeles,California,West,FUR-TAB-42311,Furniture,Tables,Bretford Table,10799.91,9,0.0,329.57
9709,CA-2021-10708,2021-10-04,2021-10-04,Same Day,CG-00002,Customer 002,Home Office,Philadelphia,Pennsylvania,East,OFF-BIN-45747,Office Supplies,Binders,Wilson Jones Binder,74.95,10,0.5,13.91
9710,CA-2024-10709,2024-04-21,2024-04-24,First Class,CG-00120,Customer 120,Consumer,Detroit,Michigan,Central,TEC-MAC-69104,Technology,Machines,HP Printer,1199.98,2,0.0,274.2
9711,CA-2022-10710,2022-07-24,2022-07-28,Second Class,CG-00041,Customer 041,Home Office,Minneapolis,Minnesota,Central,TEC-MAC-19005,Technology,Machines,Brother Fax Machine,2239.94,7,0.2,432.44
9712,CA-2023-10711,2023-11-04,2023-11-07,Second Class,CG-00071,Customer 071,Home Office,Chicago,Illinois,Central,TEC-ACC-24728,Technology,Accessories,Belkin Cable,107.93,12,0.4,5.68
9713,CA-2021-10712,2021-09-12,2021-09-17,Standard Class,CG-00027,Customer 027,Consumer,Seattle,Washington,West,OFF-ENV-55734,Office Supplies,Envelopes,Kraft Envelopes,64.87,13,0.0,17.24
9714,CA-2023-10713,2023-11-18,2023-11-23,Standard Class,CG-00043,Customer 043,Corporate,New York City,New York,East,FUR-CHA-95668,Furniture,Chairs,Global Chair,5069.87,13,0.0,670.1
9715,CA-2023-10714,2023-07-09,2023-07-12,First Class,CG-00017,Customer 017,Home Office,Atlanta,Georgia,South,TEC-COP-33619,Technology,Copiers,Canon Copier,5249.96,5,0.3,1509.92
9716,CA-2023-10715,2023-07-05,2023-07-08,First Class,CG-00049,Customer 049,Corporate,Las Vegas,Nevada,West,FUR-BOO-50413,Furniture,Bookcases,Sauder Bookcase,249.99,1,0.0,5.47
9717,CA-2021-10716,2021-11-19,2021-11-19,Same Day,CG-00040,Customer 040,Corporate,Houston,Texas,Central,OFF-BIN-72998,Office Supplies,Binders,Cardinal Binder,8.99,2,0.5,0.75
9718,CA-2023-10717,2023-01-06,2023-01-09,Second Class,CG-00087,Customer 087,Consumer,Newark,New Jersey,East,OFF-BIN-86412,Office Supplies,Binders,Avery Binder,83.14,8,0.2,27.28
9719,CA-2024-10718,2024-10-14,2024-10-17,Second Class,CG-00030,Customer 030,Consumer,Charlotte,North Carolina,South,OFF-BIN-22175,Office Supplies,Binders,Cardinal Binder,18.88,3,0.3,6.37
9720,CA-2024-10719,2024-01-13,2024-01-18,Standard Class,CG-00105,Customer 105,Consumer,Boston,Massachusetts,East,TEC-PHO-66603,Technology,Phones,Apple iPhone,2249.97,3,0.0,581.12
9721,CA-2021-10720,2021-08-31,2021-08-31,Same Day,CG-00096,Customer 096,Consumer,Houston,Texas,Central,TEC-ACC-85446,Technology,Accessories,Logitech Keyboard,584.88,13,0.1,113.13
9722,CA-2021-10721,2021-12-04,2021-12-07,Second Class,CG-00028,Customer 028,Corporate,Portland,Oregon,West,TEC-COP-50933,Technology,Copiers,Canon Copier,3149.98,3,0.3,715.06
9723,CA-2021-10722,2021-01-07,2021-01-14,Standard Class,CG-00095,Customer 095,Home Office,Nashville,Tennessee,South,TEC-COP-80643,Technology,Copiers,Canon Copier,13499.91,10,0.1,3066.0
9724,CA-2024-10723,2024-07-15,2024-07-17,First Class,CG-00017,Customer 017,Home Office,Charlotte,North Carolina,South,FUR-CHA-80487,Furniture,Chairs,Hon Deluxe Chair,1199.98,4,0.4,-24.61
9725,CA-2022-10724,2022-04-08,2022-04-11,First Class,CG-00089,Customer 089,Home Office,Atlanta,Georgia,South,TEC-PHO-27998,Technology,Phones,Apple iPhone,1799.98,3,0.2,326.3
9726,CA-2022-10725,2022-06-13,2022-06-13,Same Day,CG-00069,Customer 069,Consumer,Atlanta,Georgia,South,TEC-MAC-47130,Technology,Machines,HP Printer,959.98,2,0.2,278.66
9727,CA-2021-10726,2021-06-24,2021-07-01,Standard Class,CG-00021,Customer 021,Consumer,New York City,New York,East,OFF-LAB-16245,Office Supplies,Labels,Avery Labels,47.94,12,0.5,6.99
9728,CA-2024-10727,2024-01-12,2024-01-14,First Class,CG-00056,Customer 056,Home Office,Columbus,Ohio,Central,OFF-BIN-17849,Office Supplies,Binders,Cardinal Binder,14.38,2,0.2,3.66
9729,CA-2021-10728,2021-08-08,2021-08-15,Standard Class,CG-00046,Customer 046,Corporate,Newark,New Jersey,East,OFF-BIN-79844,Office Supplies,Binders,Wilson Jones Binder,175.38,13,0.1,49.19
9730,CA-2021-10729,2021-01-09,2021-01-16,Standard Class,CG-00071,Customer 071,Home Office,Columbus,Ohio,Central,FUR-BOO-76489,Furniture,Bookcases,Bush Classic Bookcase,559.97,4,0.3,76.37
9731,CA-2023-10730,2023-08-14,2023-08-14,Same Day,CG-00075,Customer 075,Consumer,Portland,Oregon,West,OFF-STO-77470,Office Supplies,Storage,Iris Storage Case,44.98,2,0.1,13.89
9732,CA-2022-10731,2022-12-02,2022-12-02,Same Day,CG-00093,Customer 093,Consumer,Seattle,Washington,West,OFF-PAP-92788,Office Supplies,Paper,Hammermill Copy Paper,143.95,6,0.2,34.99
9733,CA-2024-10732,2024-10-01,2024-10-05,Second Class,CG-00005,Customer 005,Home Office,Los Angeles,California,West,FUR-FUR-38433,Furniture,Furnishings,Eldon Desk Lamp,9.99,1,0.5,-0.87
9734,CA-2023-10733,2023-03-19,2023-03-22,Second Class,CG-00104,Customer 104,Home Office,Richmond,Virginia,East,FUR-BOO-57950,Furniture,Bookcases,Bush Classic Bookcase,1819.91,13,0.3,187.52
9735,CA-2024-10734,2024-01-02,2024-01-05,Second Class,CG-00047,Customer 047,Home Office,Detroit,Michigan,Central,FUR-CHA-92922,Furniture,Chairs,Hon Deluxe Chair,1499.97,3,0.0,114.67
9736,CA-2022-10735,2022-04-02,2022-04-02,Same Day,CG-00022,Customer 022,Corporate,Detroit,Michigan,Central,TEC-ACC-57265,Technology,Accessories,Belkin Cable,29.98,2,0.0,6.93
9737,CA-2024-10736,2024-09-20,2024-09-22,First Class,CG-00119,Customer 119,Home Office,Detroit,Michigan,Central,OFF-BIN-49726,Office Supplies,Binders,Cardinal Binder,89.0,11,0.1,21.81
9738,CA-2022-10737,2022-01-03,2022-01-05,First Class,CG-00114,Customer 114,Consumer,Chicago,Illinois,Central,TEC-COP-80041,Technology,Copiers,HP Copier,2339.98,2,0.1,610.43
9739,CA-2022-10738,2022-01-03,2022-01-03,Same Day,CG-00004,Customer 004,Corporate,Richmond,Virginia,East,OFF-STO-17740,Office Supplies,Storage,Iris Storage Case,39.98,2,0.2,10.57
9740,CA-2023-10739,2023-11-18,2023-11-21,Second Class,CG-00033,Customer 033,Consumer,Nashville,Tennessee,South,FUR-TAB-51754,Furniture,Tables,Riverside Meeting Table,10799.88,12,0.0,724.55
9741,CA-2022-10740,2022-11-19,2022-11-23,Second Class,CG-00031,Customer 031,Corporate,Richmond,Virginia,East,TEC-MAC-49674,Technology,Machines,Brother Fax Machine,1999.95,10,0.5,90.37
9742,CA-2023-10741,2023-06-24,2023-06-29,Standard Class,CG-00016,Customer 016,Corporate,Chicago,Illinois,Central,TEC-ACC-10297,Technology,Accessories,Plantronics Headset,449.95,5,0.0,86.65
9743,CA-2024-10742,2024-09-07,2024-09-13,Standard Class,CG-00109,Customer 109,Corporate,Richmond,Virginia,East,FUR-BOO-65680,Furniture,Bookcases,Sauder Bookcase,1574.94,7,0.1,32.31
9744,CA-2024-10743,2024-02-21,2024-02-23,First Class,CG-00034,Customer 034,Corporate,Phoenix,Arizona,West,FUR-TAB-93032,Furniture,Tables,Bretford Table,10799.91,9,0.0,608.19
9745,CA-2022-10744,2022-03-05,2022-03-09,Second Class,CG-00047,Customer 047,Home Office,Minneapolis,Minnesota,Central,FUR-BOO-43213,Furniture,Bookcases,Sauder Bookcase,1124.96,5,0.1,123.17
9746,CA-2022-10745,2022-03-23,2022-03-26,First Class,CG-00120,Customer 120,Consumer,Boston,Massachusetts,East,FUR-TAB-17236,Furniture,Tables,Riverside Meeting Table,7199.92,10,0.2,110.18
9747,CA-2023-10746,2023-10-20,2023-10-20,Same Day,CG-00008,Customer 008,Home Office,Richmond,Virginia,East,TEC-COP-74804,Technology,Copiers,Canon Copier,13649.91,13,0.3,3026.51
9748,CA-2021-10747,2021-05-19,2021-05-22,First Class,CG-00094,Customer 094,Corporate,Newark,New Jersey,East,FUR-CHA-47130,Furniture,Chairs,Staples Chair,2099.93,7,0.0,156.7
9749,CA-2023-10748,2023-10-01,2023-10-01,Same Day,CG-00103,Customer 103,Corporate,Portland,Oregon,West,OFF-ENV-80207,Office Supplies,Envelopes,Poly Envelopes,62.91,10,0.1,13.97
9750,CA-2021-10749,2021-08-24,2021-08-26,First Class,CG-00028,Customer 028,Corporate,Miami,Florida,South,OFF-LAB-20881,Office Supplies,Labels,Avery Labels,38.35,6,0.2,7.89
9751,CA-2022-10750,2022-04-13,2022-04-20,Standard Class,CG-00039,Customer 039,Consumer,Columbus,Ohio,Central,OFF-BIN-21316,Office Supplies,Binders,Wilson Jones Binder,35.98,3,0.2,11.71
9752,CA-2023-10751,2023-06-20,2023-06-20,Same Day,CG-00022,Customer 022,Corporate,New York City,New York,East,FUR-FUR-37430,Furniture,Furnishings,Fiskars Scissors,54.95,11,0.5,-0.1
9753,CA-2021-10752,2021-07-11,2021-07-13,First Class,CG-00084,Customer 084,Consumer,Newark,New Jersey,East,TEC-ACC-69426,Technology,Accessories,Logitech Keyboard,274.94,11,0.5,29.19
9754,CA-2024-10753,2024-05-11,2024-05-18,Standard Class,CG-00102,Customer 102,Consumer,Las Vegas,Nevada,West,TEC-ACC-53800,Technology,Accessories,Plantronics Headset,134.98,3,0.5,7.67
9755,CA-2024-10754,2024-11-30,2024-12-02,First Class,CG-00074,Customer 074,Home Office,Birmingham,Alabama,South,FUR-TAB-64667,Furniture,Tables,Bretford Table,1199.99,1,0.0,146.66
9756,CA-2022-10755,2022-01-01,2022-01-01,Same Day,CG-00052,Customer 052,Corporate,Atlanta,Georgia,South,OFF-ENV-70628,Office Supplies,Envelopes,Kraft Envelopes,3.49,1,0.3,0.97
